edition,round,score,team1,team2,url,venue,year,competition
1990-ITALY,PRELIMINARY-Europe,1-0 (1-0),Portugal,Luxembourg (Lëtzebuerg),1990_ITALY_PR.htm,Porto.,1988,WorldCup
1990-ITALY,PRELIMINARY-Europe,3-2 (1-1),Yugoslavia (Југославија),France,1990_ITALY_PR.htm,Beograd.,1988,WorldCup
1990-ITALY,PRELIMINARY-O./As.,1-0 (0-0),Fiji,Australia,1990_ITALY_PR.htm,Nadi.,1988,WorldCup
1990-ITALY,PRELIMINARY-Europe,3-1 (1-0),Turkey (Türkiye),GDR (DDR / Ostdeutschland),1990_ITALY_PR.htm,İstanbul.,1988,WorldCup
1990-ITALY,PRELIMINARY-O./As.,5-1 (2-0),Australia,Fiji,1990_ITALY_PR.htm,Newcastle.,1988,WorldCup
1990-ITALY,PRELIMINARY-Europe,4-0 (3-0),Yugoslavia (Југославија),Cyprus (Κύπρος),1990_ITALY_PR.htm,Beograd.,1988,WorldCup
1990-ITALY,PRELIMINARY-Europe,2-2 (0-1),Malta,Hungary (Magyarország),1990_ITALY_PR.htm,Valletta.,1988,WorldCup
1990-ITALY,PRELIMINARY-O./As.,0-4 (0-2),Taiwan (台湾),New Zealand (Aotearoa),1990_ITALY_PR.htm,Wellington.,1988,WorldCup
1990-ITALY,PRELIMINARY-O./As.,4-1 (3-0),New Zealand (Aotearoa),Taiwan (台湾),1990_ITALY_PR.htm,Auckland.,1988,WorldCup
1990-ITALY,PRELIMINARY-Europe,4-0 (1-0),Spain (España),Northern Ireland (Ulster),1990_ITALY_PR_GD.htm#WC-90-I-2,Sevilla.,1988,WorldCup
1990-ITALY,PRELIMINARY-Africa,3-0 (2-0),Algeria (الجزائر),Zimbabwe,1990_ITALY_PR.htm,Annaba.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,2-0 (2-0),Egypt (مصر),Liberia,1990_ITALY_PR.htm,Cairo.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,1-0 (1-0),Qatar (قطر),Jordan (الأردن),1990_ITALY_PR.htm,Doha.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,1-1 (1-1),Oman (عمان),Iraq (العراق),1990_ITALY_PR.htm,Muscat.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-1 (0-1),Pakistan (پاکستان),Kuwait (الكويت),1990_ITALY_PR.htm,Islamabad.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-1 (0-1),Kenya,Malawi (Malaŵi),1990_ITALY_PR.htm,Nairobi.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-0 (1-0),Nigeria,Gabon,1990_ITALY_PR.htm,Enugu.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-0 (0-0),Ivory Coast (Côte d'Ivoire),Libya (ليبيا),1990_ITALY_PR.htm,Abidjan.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-1 (0-1),Cameroon (Cameroun),Angola,1990_ITALY_PR.htm,Yaoundé.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-0 (1-0),Morocco (المغرب),Zambia,1990_ITALY_PR.htm,Rabat.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,3-1 (2-1),Zaire (Zaïre),Tunisia (تونس),1990_ITALY_PR.htm,Kinshasa.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-0 (0-0),Oman (عمان),Qatar (قطر),1990_ITALY_PR.htm,Muscat.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-1 (0-1),Jordan (الأردن),Iraq (العراق),1990_ITALY_PR.htm,Amman.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,3-2 (1-0),Kuwait (الكويت),United Arab Emirates (الإمارات العربية المتحدة),1990_ITALY_PR.htm,Kuwait.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,0-2 (w.o.),Libya (ليبيا),Algeria (الجزائر),1990_ITALY_PR.htm,Tripoli.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,1-0 (1-0),Qatar (قطر),Iraq (العراق),1990_ITALY_PR.htm,Doha.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,2-0 (2-0),Jordan (الأردن),Oman (عمان),1990_ITALY_PR.htm,Amman.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,5-0 (2-0),United Arab Emirates (الإمارات العربية المتحدة),Pakistan (پاکستان),1990_ITALY_PR.htm,Sharjah.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-1 (0-0),Malawi (Malaŵi),Egypt (مصر),1990_ITALY_PR.htm,Lilongwe.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-2 (0-1),Malta,Spain (España),1990_ITALY_PR_GD.htm#WC-90-I-3,Valletta.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,0-0 (0-0),Zimbabwe,Ivory Coast (Côte d'Ivoire),1990_ITALY_PR.htm,Harare.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,0-0 (0-0),Liberia,Kenya,1990_ITALY_PR.htm,Monrovia.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-3 (1-2),Gabon,Cameroon (Cameroun),1990_ITALY_PR.htm,Libreville.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,2-2 (1-0),Angola,Nigeria,1990_ITALY_PR.htm,Luanda.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,2-1 (2-1),Tunisia (تونس),Morocco (المغرب),1990_ITALY_PR.htm,Tunis.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,4-2 (2-1),Zambia,Zaire (Zaïre),1990_ITALY_PR.htm,Lusaka.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,1-1 (0-0),Jordan (الأردن),Qatar (قطر),1990_ITALY_PR.htm,Amman.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,3-1 (1-0),Iraq (العراق),Oman (عمان),1990_ITALY_PR.htm,Baghdad.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,2-0 (1-0),Kuwait (الكويت),Pakistan (پاکستان),1990_ITALY_PR.htm,Kuwait.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,3-0 (1-0),Qatar (قطر),Oman (عمان),1990_ITALY_PR.htm,Doha.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,4-0 (2-0),Iraq (العراق),Jordan (الأردن),1990_ITALY_PR.htm,Baghdad.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,1-0 (0-0),United Arab Emirates (الإمارات العربية المتحدة),Kuwait (الكويت),1990_ITALY_PR.htm,Sharjah.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,2-3 (1-1),Cyprus (Κύπρος),Scotland,1990_ITALY_PR.htm,Lemesós.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-2 (0-1),Northern Ireland (Ulster),Spain (España),1990_ITALY_PR_GD.htm#WC-90-I-4,Belfast.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-2 (0-0),Oman (عمان),Jordan (الأردن),1990_ITALY_PR.htm,Muscat.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,2-2 (1-1),Iraq (العراق),Qatar (قطر),1990_ITALY_PR.htm,Baghdad.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,1-4 (0-3),Pakistan (پاکستان),United Arab Emirates (الإمارات العربية المتحدة),1990_ITALY_PR.htm,Islamabad.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,1-1 (0-0),Portugal,Belgium (België),1990_ITALY_PR.htm,Lisboa.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,1-0 (0-0),Thailand (ประเทศไทย),Bangladesh (বাংলাদেশ),1990_ITALY_PR.htm,Bangkok.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,2-0 (0-0),China (中国),Bangladesh (বাংলাদেশ),1990_ITALY_PR.htm,Guangzhou.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-3 (0-2),Thailand (ประเทศไทย),Iran (ایران),1990_ITALY_PR.htm,Bangkok.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,1-2 (0-1),Bangladesh (বাংলাদেশ),Iran (ایران),1990_ITALY_PR.htm,Dhaka.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-3 (0-0),Thailand (ประเทศไทย),China (中国),1990_ITALY_PR.htm,Bangkok.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-2 (0-1),Bangladesh (বাংলাদেশ),China (中国),1990_ITALY_PR.htm,Dhaka.,1989,WorldCup
1990-ITALY,PRELIMINARY-O./As.,1-0 (1-0),Israel (ישראל),New Zealand (Aotearoa),1990_ITALY_PR.htm,Tel Aviv.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-2 (0-1),Albania (Shqipëri),England,1990_ITALY_PR.htm,Tiranë.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,2-0 (1-0),Scotland,France,1990_ITALY_PR.htm,Glasgow.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-0 (0-0),Hungary (Magyarország),Ireland (Éire),1990_ITALY_PR.htm,Budapest.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,3-1 (2-0),Bangladesh (বাংলাদেশ),Thailand (ประเทศไทย),1990_ITALY_PR.htm,Dhaka.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-1 (0-0),North Yemen (اليمن),Syria (سوريا),1990_ITALY_PR.htm,Sanaa.,1989,WorldCup
1990-ITALY,PRELIMINARY-O./As.,4-1 (2-0),Australia,New Zealand (Aotearoa),1990_ITALY_PR.htm,Sydney.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,5-4 (2-1),Saudi Arabia (العربية السعودية),Syria (سوريا),1990_ITALY_PR.htm,Jeddah.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,1-0 (1-0),Iran (ایران),Bangladesh (বাংলাদেশ),1990_ITALY_PR.htm,Tehran.,1989,WorldCup
1990-ITALY,PRELIMINARY-N/C.America,1-0 (1-0),Guatemala,Costa Rica,1990_ITALY_PR.htm,Guatemala.,1989,WorldCup
1990-ITALY,PRELIMINARY-O./As.,1-1 (0-0),Israel (ישראל),Australia,1990_ITALY_PR.htm,Tel Aviv.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-1 (0-0),North Yemen (اليمن),Saudi Arabia (العربية السعودية),1990_ITALY_PR.htm,Sanaa.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,4-0 (1-0),Spain (España),Malta,1990_ITALY_PR_GD.htm#WC-90-I-5,Sevilla.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,2-0 (1-0),Syria (سوريا),North Yemen (اليمن),1990_ITALY_PR.htm,Latakia.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-0 (0-0),Syria (سوريا),Saudi Arabia (العربية السعودية),1990_ITALY_PR.htm,Latakia.,1989,WorldCup
1990-ITALY,PRELIMINARY-N/C.America,2-1 (1-0),Costa Rica,Guatemala,1990_ITALY_PR.htm,San_José.,1989,WorldCup
1990-ITALY,PRELIMINARY-O./As.,2-0 (1-0),New Zealand (Aotearoa),Australia,1990_ITALY_PR.htm,Auckland.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,1-0 (1-0),Saudi Arabia (العربية السعودية),North Yemen (اليمن),1990_ITALY_PR.htm,Jeddah.,1989,WorldCup
1990-ITALY,PRELIMINARY-O./As.,2-2 (2-2),New Zealand (Aotearoa),Israel (ישראל),1990_ITALY_PR.htm,Auckland.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-2 (0-1),GDR (DDR / Ostdeutschland),Turkey (Türkiye),1990_ITALY_PR.htm,Magdeburg.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,1-1 (0-1),Hungary (Magyarország),Malta,1990_ITALY_PR.htm,Budapest.,1989,WorldCup
1990-ITALY,PRELIMINARY-N/C.America,1-0 (1-0),Costa Rica,USA,1990_ITALY_PR.htm,San_José.,1989,WorldCup
1990-ITALY,PRELIMINARY-O./As.,1-1 (0-1),Australia,Israel (ישראל),1990_ITALY_PR.htm,Sydney.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-0 (0-0),Greece (Ελλάδα),Romania (România),1990_ITALY_PR.htm,Athína.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-2 (0-1),Bulgaria (България),Denmark (Danmark),1990_ITALY_PR.htm,Sofija.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,5-0 (2-0),England,Albania (Shqipëri),1990_ITALY_PR.htm,London.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,3-0 (3-0),Soviet Union (СССР),GDR (DDR / Ostdeutschland),1990_ITALY_PR.htm,Kiev.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,1-1 (0-0),Netherlands (Nederland),FRG (BRD / Westdeutschland),1990_ITALY_PR.htm,Rotterdam.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,2-1 (1-0),Scotland,Cyprus (Κύπρος),1990_ITALY_PR.htm,Glasgow.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-2 (0-0),Malta,Northern Ireland (Ulster),1990_ITALY_PR.htm,Valletta.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,1-0 (1-0),Ireland (Éire),Spain (España),1990_ITALY_PR_GD.htm#WC-90-I-6,Dublin.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,3-1 (0-0),Portugal,Switzerland (Schweiz / Suisse),1990_ITALY_PR.htm,Lisboa.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-0 (0-0),France,Yugoslavia (Југославија),1990_ITALY_PR.htm,Paris.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,2-1 (1-1),Belgium (België),Czechoslovakia (Československo),1990_ITALY_PR.htm,Bruxelles.,1989,WorldCup
1990-ITALY,PRELIMINARY-N/C.America,1-0 (0-0),USA,Costa Rica,1990_ITALY_PR.htm,St._Louis.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,2-1 (0-0),Sweden (Sverige),Poland (Polska),1990_ITALY_PR.htm,Stockholm.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,4-0 (1-0),Czechoslovakia (Československo),Luxembourg (Lëtzebuerg),1990_ITALY_PR.htm,Praha.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-1 (0-1),Turkey (Türkiye),Soviet Union (СССР),1990_ITALY_PR.htm,İstanbul.,1989,WorldCup
1990-ITALY,PRELIMINARY-N/C.America,1-1 (0-0),USA,Trinidad and Tobago,1990_ITALY_PR.htm,Torrance.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,1-0 (1-0),Romania (România),Bulgaria (България),1990_ITALY_PR.htm,Bucureşti.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,7-1 (2-1),Denmark (Danmark),Greece (Ελλάδα),1990_ITALY_PR.htm,København.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,1-1 (0-1),GDR (DDR / Ostdeutschland),Austria (Österreich),1990_ITALY_PR.htm,Leipzig.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,3-1 (3-1),Norway (Norge),Cyprus (Κύπρος),1990_ITALY_PR.htm,Oslo.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-0 (0-0),Indonesia,North Korea (조선),1990_ITALY_PR.htm,Jakarta.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-0 (0-0),Hong Kong (香港),Japan (日本),1990_ITALY_PR.htm,Hong Kong.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,2-0 (0-0),Malaysia (مليسيا),Nepal (नेपाल),1990_ITALY_PR.htm,Seoul.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,3-0 (2-0),South Korea (한국),Singapore (新加坡),1990_ITALY_PR.htm,Seoul.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,9-0 (5-0),South Korea (한국),Nepal (नेपाल),1990_ITALY_PR.htm,Seoul.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,1-0 (0-0),Malaysia (مليسيا),Singapore (新加坡),1990_ITALY_PR.htm,Seoul.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,3-0 (2-0),Singapore (新加坡),Nepal (नेपाल),1990_ITALY_PR.htm,Seoul.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,3-0 (1-0),South Korea (한국),Malaysia (مليسيا),1990_ITALY_PR.htm,Seoul.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,1-2 (0-2),Hong Kong (香港),North Korea (조선),1990_ITALY_PR.htm,Hong Kong.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,2-0 (1-0),Ireland (Éire),Malta,1990_ITALY_PR.htm,Dublin.,1989,WorldCup
1990-ITALY,PRELIMINARY-N/C.America,1-1 (0-0),Trinidad and Tobago,Costa Rica,1990_ITALY_PR.htm,Port_of_Spain.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-0 (0-0),Indonesia,Japan (日本),1990_ITALY_PR.htm,Jakarta.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,3-0 (2-0),Iran (ایران),Thailand (ประเทศไทย),1990_ITALY_PR.htm,Tehran.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,1-1 (0-0),Soviet Union (СССР),Iceland (Ísland),1990_ITALY_PR.htm,Moskva.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-0 (0-0),Wales (Cymru),FRG (BRD / Westdeutschland),1990_ITALY_PR.htm,Cardiff.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-1 (0-0),Finland (Suomi),Netherlands (Nederland),1990_ITALY_PR.htm,Helsinki.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-5 (0-1),Luxembourg (Lëtzebuerg),Belgium (België),1990_ITALY_PR.htm,Lille.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,3-0 (1-0),England,Poland (Polska),1990_ITALY_PR.htm,London.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,2-2 (2-1),Singapore (新加坡),Malaysia (مليسيا),1990_ITALY_PR.htm,Singapore.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,4-0 (3-0),South Korea (한국),Nepal (नेपाल),1990_ITALY_PR.htm,Singapore.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,2-0 (1-0),Ireland (Éire),Hungary (Magyarország),1990_ITALY_PR.htm,Dublin.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,1-1 (1-0),Hong Kong (香港),Indonesia,1990_ITALY_PR.htm,Hong Kong.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,2-1 (0-0),Japan (日本),North Korea (조선),1990_ITALY_PR.htm,Tokyo.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-3 (0-0),Malaysia (مليسيا),South Korea (한국),1990_ITALY_PR.htm,Singapore.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,7-0 (4-0),Singapore (新加坡),Nepal (नेपाल),1990_ITALY_PR.htm,Singapore.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-1 (0-1),Switzerland (Schweiz / Suisse),Czechoslovakia (Československo),1990_ITALY_PR.htm,Bern.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-3 (0-1),Singapore (新加坡),South Korea (한국),1990_ITALY_PR.htm,Singapore.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,3-0 (1-0),Malaysia (مليسيا),Nepal (नेपाल),1990_ITALY_PR.htm,Singapore.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,0-0 (0-0),Kenya,Egypt (مصر),1990_ITALY_PR.htm,Nairobi.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,2-0 (1-0),Nigeria,Cameroon (Cameroun),1990_ITALY_PR.htm,Ibadan.,1989,WorldCup
1990-ITALY,PRELIMINARY-N/C.America,1-0 (1-0),Costa Rica,Trinidad and Tobago,1990_ITALY_PR.htm,San_José.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,0-0 (0-0),Ivory Coast (Côte d'Ivoire),Algeria (الجزائر),1990_ITALY_PR.htm,Abidjan.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-0 (1-0),Liberia,Malawi (Malaŵi),1990_ITALY_PR.htm,Monrovia.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,2-0 (2-0),Angola,Gabon,1990_ITALY_PR.htm,Luanda.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,0-0 (0-0),Zaire (Zaïre),Morocco (المغرب),1990_ITALY_PR.htm,Kinshasa.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-0 (0-0),Zambia,Tunisia (تونس),1990_ITALY_PR.htm,Lusaka.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,5-0 (4-0),Japan (日本),Indonesia,1990_ITALY_PR.htm,Hiroshima.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,0-0 (0-0),Iceland (Ísland),Austria (Österreich),1990_ITALY_PR.htm,Reykjavík.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,1-2 (0-1),Norway (Norge),Yugoslavia (Југославија),1990_ITALY_PR.htm,Oslo.,1989,WorldCup
1990-ITALY,PRELIMINARY-N/C.America,2-1 (1-1),USA,Guatemala,1990_ITALY_PR.htm,New_Britain.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,0-0 (0-0),Japan (日本),Hong Kong (香港),1990_ITALY_PR.htm,Kobe.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-0 (0-0),Malawi (Malaŵi),Kenya,1990_ITALY_PR.htm,Lilongwe.,1989,WorldCup
1990-ITALY,PRELIMINARY-N/C.America,2-4 (1-1),El Salvador,Costa Rica,1990_ITALY_PR.htm,San_Salvador.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-2 (0-1),Zimbabwe,Algeria (الجزائر),1990_ITALY_PR.htm,Harare.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-0 (1-0),Liberia,Egypt (مصر),1990_ITALY_PR.htm,Monrovia.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-2 (1-0),Angola,Cameroon (Cameroun),1990_ITALY_PR.htm,Luanda.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,2-1 (2-0),Gabon,Nigeria,1990_ITALY_PR.htm,Libreville.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,2-1 (1-0),Zambia,Morocco (المغرب),1990_ITALY_PR.htm,Lusaka.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-0 (0-0),Tunisia (تونس),Zaire (Zaïre),1990_ITALY_PR.htm,Tunis.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,2-0 (1-0),North Korea (조선),Japan (日本),1990_ITALY_PR.htm,Pyongyang.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,3-2 (0-1),Indonesia,Hong Kong (香港),1990_ITALY_PR.htm,Jakarta.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,4-1 (2-1),North Korea (조선),Hong Kong (香港),1990_ITALY_PR.htm,Pyongyang.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,2-1 (1-0),North Korea (조선),Indonesia,1990_ITALY_PR.htm,Pyongyang.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,2-0 (0-0),China (中国),Iran (ایران),1990_ITALY_PR.htm,Shenyang.,1989,WorldCup
1990-ITALY,PRELIMINARY-N/C.America,1-0 (0-0),Costa Rica,El Salvador,1990_ITALY_PR.htm,San_José.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,3-2 (2-0),Iran (ایران),China (中国),1990_ITALY_PR.htm,Tehran.,1989,WorldCup
1990-ITALY,PRELIMINARY-Asia,2-0 (2-0),China (中国),Thailand (ประเทศไทย),1990_ITALY_PR.htm,Shenyang.,1989,WorldCup
1990-ITALY,PRELIMINARY-S.America,0-4 (0-1),Venezuela,Brazil (Brasil),1990_ITALY_PR.htm,Caracas.,1989,WorldCup
1990-ITALY,PRELIMINARY-N/C.America,2-0 (0-0),Trinidad and Tobago,El Salvador,1990_ITALY_PR.htm,Port_of_Spain.,1989,WorldCup
1990-ITALY,PRELIMINARY-S.America,1-3 (0-2),Venezuela,Chile,1990_ITALY_PR.htm,Caracas.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-0 (1-0),Egypt (مصر),Malawi (Malaŵi),1990_ITALY_PR.htm,Cairo.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-0 (1-0),Kenya,Liberia,1990_ITALY_PR.htm,Nairobi.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-0 (1-0),Nigeria,Angola,1990_ITALY_PR.htm,Lagos.,1989,WorldCup
1990-ITALY,PRELIMINARY-S.America,1-1 (0-0),Chile,Brazil (Brasil),1990_ITALY_PR.htm,Santiago.,1989,WorldCup
1990-ITALY,PRELIMINARY-N/C.America,0-0 (0-0),El Salvador,Trinidad and Tobago,1990_ITALY_PR.htm,Tegucigalpa.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,5-0 (1-0),Ivory Coast (Côte d'Ivoire),Zimbabwe,1990_ITALY_PR.htm,Abidjan.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,2-1 (2-0),Cameroon (Cameroun),Gabon,1990_ITALY_PR.htm,Yaoundé.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,0-0 (0-0),Morocco (المغرب),Tunisia (تونس),1990_ITALY_PR.htm,Casablanca.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-0 (1-0),Zaire (Zaïre),Zambia,1990_ITALY_PR.htm,Kinshasa.,1989,WorldCup
1990-ITALY,PRELIMINARY-S.America,2-1 (1-1),Bolivia,Peru (Perú),1990_ITALY_PR.htm,La_Paz.,1989,WorldCup
1990-ITALY,PRELIMINARY-S.America,2-0 (1-0),Colombia,Ecuador,1990_ITALY_PR.htm,Barranquilla.,1989,WorldCup
1990-ITALY,PRELIMINARY-S.America,6-0 (4-0),Brazil (Brasil),Venezuela,1990_ITALY_PR.htm,São_Paulo.,1989,WorldCup
1990-ITALY,PRELIMINARY-N/C.America,0-1 (0-0),Guatemala,Trinidad and Tobago,1990_ITALY_PR.htm,Guatemala.,1989,WorldCup
1990-ITALY,PRELIMINARY-Europe,2-1 (0-0),Austria (Österreich),Iceland (Ísland),1990_ITALY_PR.htm,Salzburg.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,1-0 (0-0),Algeria (الجزائر),Ivory Coast (Côte d'Ivoire),1990_ITALY_PR.htm,Annaba.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,2-0 (0-0),Egypt (مصر),Kenya,1990_ITALY_PR.htm,Cairo.,1989,WorldCup
1990-ITALY,PRELIMINARY-Africa,0-0 (0-0),Malawi (Malaŵi),Liberia,1990_ITALY_PR.htm,Lilongwe.,1989,WorldCup
1990-ITALY,PRELIMINARY-S.America,0-2 (0-0),Peru (Perú),Uruguay,1990_ITALY_PR.htm,Lima.,1989,WorldCup
1990-ITALY,PRELIMINARY-S.America,2-1 (0-0),Paraguay,Colombia,1990_ITALY_PR.htm,Asunción.,1989,WorldCup
1990-ITALY,PRELIMINARY-S.America,5-0 (3-0),Chile,Venezuela,1990_ITALY_PR.htm,Mendoza.,1989,WorldCup
